run_name,backbone,seed,example_id,benchmark_id,domain,task_name,best_adapt_shot,best_adapt_step,zero_task_score,final_task_score,task_gain,zero_task_proxy_score,final_task_proxy_score,proxy_gain,zero_task_margin,final_task_margin,margin_gain,zero_correct_rate,final_correct_rate,still_wrong,crosses_zero_margin,near_threshold_unflipped,gold_label,gold_text,predicted_label_majority,predicted_label_variants,top_competitor_label_majority,top_competitor_text,question_gold_overlap,context_gold_overlap,context_competitor_overlap,context_overlap_gap,gold_competitor_jaccard,support_ids,eval_query_set_ids,heuristic_tags,story_context,segment,choices_json,run_dir
qwen3-seed-55303,Qwen3-8B,55303,f2420b66-049f-4615-b2ba-51a0f6d63c49,story_cloze,narrative,story_cloze_narrative_meta,3,0,0.0,0.0,0.0,0.49043217301368713,0.49043217301368713,0.0,-0.03827589750289917,-0.03827589750289917,0.0,0.0,0.0,True,False,False,A,The astronaut felt a surge of excitement.,B,B,B,The astronaut ate a donut.,,0.2857142857142857,0.4,-0.11428571428571432,0.3333333333333333,2758e7c5-6100-4182-99d3-e7d9e435a394|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|b98c114b-d657-49d2-9bd1-912438fadd68,16ac16d6-41a4-49f4-a3e1-ec242ce8f921|81607ad0-83c4-4c23-ad7c-789a149d97c8|f2420b66-049f-4615-b2ba-51a0f6d63c49,story_context_favors_competitor,"Story: The astronaut sat strapped into his chair. His face was cold determination, but he was nervous. He remembered his training and focused on the mission. The rocket booster began to ignite, this was it.","Story: The astronaut sat strapped into his chair. His face was cold determination, but he was nervous. He remembered his training and focused on the mission. The rocket booster began to ignite, this was it. || Candidate endings: A: The astronaut felt a surge of excitement. | B: The astronaut ate a donut. || Choose the most coherent ending.","[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.49043217301368713, ""score"": -0.06337524205446243, ""text"": ""The astronaut felt a surge of excitement.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5095677971839905, ""score"": -0.025099344551563263, ""text"": ""The astronaut ate a donut.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen3-seed-55303
qwen3-seed-55304,Qwen3-8B,55304,0faf4829-3b27-42d3-a69f-2d6036b110f3,story_cloze,narrative,story_cloze_narrative_meta,3,0,0.0,0.0,0.0,0.48947781324386597,0.48947781324386597,0.0,-0.04209493100643158,-0.04209493100643158,0.0,0.0,0.0,True,False,False,A,Tara was grateful to her boss.,B,B,B,Tara was angered by this.,,0.8333333333333334,0.4,0.43333333333333335,0.2222222222222222,2758e7c5-6100-4182-99d3-e7d9e435a394|81607ad0-83c4-4c23-ad7c-789a149d97c8|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|ced7d97e-c873-448c-bce0-30274ceac332|f2420b66-049f-4615-b2ba-51a0f6d63c49,0faf4829-3b27-42d3-a69f-2d6036b110f3|16ac16d6-41a4-49f4-a3e1-ec242ce8f921|b98c114b-d657-49d2-9bd1-912438fadd68|f2420b66-049f-4615-b2ba-51a0f6d63c49,,Story: Tara was sick in bed all week. She missed work due to a really bad flu. Tara got a surprise visit from her boss in the evening. Her boss sent her cookies and a get-well card.,Story: Tara was sick in bed all week. She missed work due to a really bad flu. Tara got a surprise visit from her boss in the evening. Her boss sent her cookies and a get-well card. || Candidate endings: A: Tara was grateful to her boss. | B: Tara was angered by this. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.48947781324386597, ""score"": 0.054148636758327484, ""text"": ""Tara was grateful to her boss.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.510522186756134, ""score"": 0.09624356776475906, ""text"": ""Tara was angered by this.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen3-seed-55304
qwen3-seed-55302,Qwen3-8B,55302,ced7d97e-c873-448c-bce0-30274ceac332,story_cloze,narrative,story_cloze_narrative_meta,3,0,0.0,0.0,0.0,0.4839254915714264,0.4839254915714264,0.0,-0.06432028114795685,-0.06432028114795685,0.0,0.0,0.0,True,False,False,B,The teacher was impressed and gave her an A on her exam.,A,A,A,Lauren was excited about going out to lunch soon.,,0.45454545454545453,0.4444444444444444,0.01010101010101011,0.05263157894736842,81607ad0-83c4-4c23-ad7c-789a149d97c8|b98c114b-d657-49d2-9bd1-912438fadd68|f2420b66-049f-4615-b2ba-51a0f6d63c49,2758e7c5-6100-4182-99d3-e7d9e435a394|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|ced7d97e-c873-448c-bce0-30274ceac332,story_context_ambiguous,Story: Lauren was nervous about giving a speech for her French final exam. She arrived to class. It was her turn to give her speech. She finished her speech and felt relieved.,Story: Lauren was nervous about giving a speech for her French final exam. She arrived to class. It was her turn to give her speech. She finished her speech and felt relieved. || Candidate endings: A: Lauren was excited about going out to lunch soon. | B: The teacher was impressed and gave her an A on her exam. || Choose the most coherent ending.,"[{""is_gold"": false, ""is_predicted"": true, ""label"": ""A"", ""probability"": 0.516074538230896, ""score"": 0.20359106361865997, ""text"": ""Lauren was excited about going out to lunch soon.""}, {""is_gold"": true, ""is_predicted"": false, ""label"": ""B"", ""probability"": 0.4839254915714264, ""score"": 0.13927078247070312, ""text"": ""The teacher was impressed and gave her an A on her exam.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen3-seed-55302
qwen3-seed-55302,Qwen3-8B,55302,81607ad0-83c4-4c23-ad7c-789a149d97c8,story_cloze,narrative,story_cloze_narrative_meta,3,0,0.0,0.0,0.0,0.4749714732170105,0.4749714732170105,0.0,-0.10019779857248068,-0.10019779857248068,0.0,0.0,0.0,True,False,False,A,Janet had a huge look of disappointment on her face.,B,B,B,Janet was happy about that.,,0.2,0.4,-0.2,0.07142857142857142,0faf4829-3b27-42d3-a69f-2d6036b110f3|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|ced7d97e-c873-448c-bce0-30274ceac332,16ac16d6-41a4-49f4-a3e1-ec242ce8f921|81607ad0-83c4-4c23-ad7c-789a149d97c8|b98c114b-d657-49d2-9bd1-912438fadd68,story_context_favors_competitor,Story: Janet was excited to get some pancakes. Her favorite fast food joint served them all day. She went there after work. When she got there they told her they were out.,Story: Janet was excited to get some pancakes. Her favorite fast food joint served them all day. She went there after work. When she got there they told her they were out. || Candidate endings: A: Janet had a huge look of disappointment on her face. | B: Janet was happy about that. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.4749714732170105, ""score"": -0.004597335122525692, ""text"": ""Janet had a huge look of disappointment on her face.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5250285267829895, ""score"": 0.09560046344995499, ""text"": ""Janet was happy about that.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen3-seed-55302
qwen3-seed-55305,Qwen3-8B,55305,81607ad0-83c4-4c23-ad7c-789a149d97c8,story_cloze,narrative,story_cloze_narrative_meta,3,3,0.0,0.0,0.0,0.4685012698173523,0.46847182512283325,-2.944469451904297e-05,-0.1261619832366705,-0.12628024443984032,-0.00011826120316982269,0.0,0.0,True,False,False,A,Janet had a huge look of disappointment on her face.,B,B,B,Janet was happy about that.,,0.2,0.4,-0.2,0.07142857142857142,0faf4829-3b27-42d3-a69f-2d6036b110f3|16ac16d6-41a4-49f4-a3e1-ec242ce8f921|2758e7c5-6100-4182-99d3-e7d9e435a394|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|b98c114b-d657-49d2-9bd1-912438fadd68|ced7d97e-c873-448c-bce0-30274ceac332|f2420b66-049f-4615-b2ba-51a0f6d63c49,2758e7c5-6100-4182-99d3-e7d9e435a394|81607ad0-83c4-4c23-ad7c-789a149d97c8|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|b98c114b-d657-49d2-9bd1-912438fadd68|f2420b66-049f-4615-b2ba-51a0f6d63c49,story_context_favors_competitor,Story: Janet was excited to get some pancakes. Her favorite fast food joint served them all day. She went there after work. When she got there they told her they were out.,Story: Janet was excited to get some pancakes. Her favorite fast food joint served them all day. She went there after work. When she got there they told her they were out. || Candidate endings: A: Janet had a huge look of disappointment on her face. | B: Janet was happy about that. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.46847182512283325, ""score"": -0.09646780043840408, ""text"": ""Janet had a huge look of disappointment on her face.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5315281748771667, ""score"": 0.029812444001436234, ""text"": ""Janet was happy about that.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen3-seed-55305
qwen3-seed-55304,Qwen3-8B,55304,f2420b66-049f-4615-b2ba-51a0f6d63c49,story_cloze,narrative,story_cloze_narrative_meta,3,0,0.0,0.0,0.0,0.46239468455314636,0.46239468455314636,0.0,-0.15070587396621704,-0.15070587396621704,0.0,0.0,0.0,True,False,False,A,The astronaut felt a surge of excitement.,B,B,B,The astronaut ate a donut.,,0.2857142857142857,0.4,-0.11428571428571432,0.3333333333333333,2758e7c5-6100-4182-99d3-e7d9e435a394|81607ad0-83c4-4c23-ad7c-789a149d97c8|ced7d97e-c873-448c-bce0-30274ceac332,0faf4829-3b27-42d3-a69f-2d6036b110f3|16ac16d6-41a4-49f4-a3e1-ec242ce8f921|f2420b66-049f-4615-b2ba-51a0f6d63c49,story_context_favors_competitor,"Story: The astronaut sat strapped into his chair. His face was cold determination, but he was nervous. He remembered his training and focused on the mission. The rocket booster began to ignite, this was it.","Story: The astronaut sat strapped into his chair. His face was cold determination, but he was nervous. He remembered his training and focused on the mission. The rocket booster began to ignite, this was it. || Candidate endings: A: The astronaut felt a surge of excitement. | B: The astronaut ate a donut. || Choose the most coherent ending.","[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.46239468455314636, ""score"": -0.2247159481048584, ""text"": ""The astronaut felt a surge of excitement.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.537605345249176, ""score"": -0.07401007413864136, ""text"": ""The astronaut ate a donut.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen3-seed-55304
qwen3-seed-55301,Qwen3-8B,55301,2758e7c5-6100-4182-99d3-e7d9e435a394,story_cloze,narrative,story_cloze_narrative_meta,3,0,0.0,0.0,0.0,0.45700228214263916,0.45700228214263916,0.0,-0.17241670191287994,-0.17241670191287994,0.0,0.0,0.0,True,False,False,A,Ned decided to come back for a visit.,B,B,B,Ned was livid the neighborhood celebrated Halloween.,,0.375,0.5714285714285714,-0.1964285714285714,0.07142857142857142,0faf4829-3b27-42d3-a69f-2d6036b110f3|16ac16d6-41a4-49f4-a3e1-ec242ce8f921|b98c114b-d657-49d2-9bd1-912438fadd68,2758e7c5-6100-4182-99d3-e7d9e435a394|81607ad0-83c4-4c23-ad7c-789a149d97c8|ced7d97e-c873-448c-bce0-30274ceac332,story_context_favors_competitor,Story: Every Halloween Ned had a party at his house. The whole neighborhood looked forward to going to Ned's party. Ned moved away to a different town last year. The people in the neighborhood made Ned's old house a haunted house.,Story: Every Halloween Ned had a party at his house. The whole neighborhood looked forward to going to Ned's party. Ned moved away to a different town last year. The people in the neighborhood made Ned's old house a haunted house. || Candidate endings: A: Ned decided to come back for a visit. | B: Ned was livid the neighborhood celebrated Halloween. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.45700228214263916, ""score"": -0.06274294853210449, ""text"": ""Ned decided to come back for a visit.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5429977178573608, ""score"": 0.10967375338077545, ""text"": ""Ned was livid the neighborhood celebrated Halloween.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen3-seed-55301
qwen3-seed-55302,Qwen3-8B,55302,b98c114b-d657-49d2-9bd1-912438fadd68,story_cloze,narrative,story_cloze_narrative_meta,3,0,0.0,0.0,0.0,0.4525315761566162,0.4525315761566162,0.0,-0.19044730067253113,-0.19044730067253113,0.0,0.0,0.0,True,False,False,A,Susan knew the choice she made was difficult but for the best.,B,B,B,Susan was mad because she had no family to turn to.,,0.45454545454545453,0.3,0.15454545454545454,0.16666666666666666,0faf4829-3b27-42d3-a69f-2d6036b110f3|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|ced7d97e-c873-448c-bce0-30274ceac332,16ac16d6-41a4-49f4-a3e1-ec242ce8f921|81607ad0-83c4-4c23-ad7c-789a149d97c8|b98c114b-d657-49d2-9bd1-912438fadd68,,Story: Susan knew she hurt him by leaving. She knew she couldn't turn back. The next day she packed up and never looked back. She moved back in with her parents for awhile.,Story: Susan knew she hurt him by leaving. She knew she couldn't turn back. The next day she packed up and never looked back. She moved back in with her parents for awhile. || Candidate endings: A: Susan knew the choice she made was difficult but for the best. | B: Susan was mad because she had no family to turn to. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.4525315761566162, ""score"": -0.0927477777004242, ""text"": ""Susan knew the choice she made was difficult but for the best.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5474684238433838, ""score"": 0.09769952297210693, ""text"": ""Susan was mad because she had no family to turn to.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen3-seed-55302
qwen3-seed-55303,Qwen3-8B,55303,b98c114b-d657-49d2-9bd1-912438fadd68,story_cloze,narrative,story_cloze_narrative_meta,3,0,0.0,0.0,0.0,0.44797927141189575,0.44797927141189575,0.0,-0.20883864909410477,-0.20883864909410477,0.0,0.0,0.0,True,False,False,A,Susan knew the choice she made was difficult but for the best.,B,B,B,Susan was mad because she had no family to turn to.,,0.45454545454545453,0.3,0.15454545454545454,0.16666666666666666,0faf4829-3b27-42d3-a69f-2d6036b110f3|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|f2420b66-049f-4615-b2ba-51a0f6d63c49,16ac16d6-41a4-49f4-a3e1-ec242ce8f921|81607ad0-83c4-4c23-ad7c-789a149d97c8|b98c114b-d657-49d2-9bd1-912438fadd68,,Story: Susan knew she hurt him by leaving. She knew she couldn't turn back. The next day she packed up and never looked back. She moved back in with her parents for awhile.,Story: Susan knew she hurt him by leaving. She knew she couldn't turn back. The next day she packed up and never looked back. She moved back in with her parents for awhile. || Candidate endings: A: Susan knew the choice she made was difficult but for the best. | B: Susan was mad because she had no family to turn to. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.44797927141189575, ""score"": 0.07093315571546555, ""text"": ""Susan knew the choice she made was difficult but for the best.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5520207285881042, ""score"": 0.2797718048095703, ""text"": ""Susan was mad because she had no family to turn to.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen3-seed-55303
qwen3-seed-55304,Qwen3-8B,55304,81607ad0-83c4-4c23-ad7c-789a149d97c8,story_cloze,narrative,story_cloze_narrative_meta,3,0,0.0,0.0,0.0,0.44473496079444885,0.44473496079444885,0.0,-0.2219669371843338,-0.2219669371843338,0.0,0.0,0.0,True,False,False,A,Janet had a huge look of disappointment on her face.,B,B,B,Janet was happy about that.,,0.2,0.4,-0.2,0.07142857142857142,2758e7c5-6100-4182-99d3-e7d9e435a394|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|f2420b66-049f-4615-b2ba-51a0f6d63c49,81607ad0-83c4-4c23-ad7c-789a149d97c8|b98c114b-d657-49d2-9bd1-912438fadd68|ced7d97e-c873-448c-bce0-30274ceac332,story_context_favors_competitor,Story: Janet was excited to get some pancakes. Her favorite fast food joint served them all day. She went there after work. When she got there they told her they were out.,Story: Janet was excited to get some pancakes. Her favorite fast food joint served them all day. She went there after work. When she got there they told her they were out. || Candidate endings: A: Janet had a huge look of disappointment on her face. | B: Janet was happy about that. || Choose the most coherent ending.,"[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.44473496079444885, ""score"": -0.32732588052749634, ""text"": ""Janet had a huge look of disappointment on her face.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5552650094032288, ""score"": -0.10535894334316254, ""text"": ""Janet was happy about that.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen3-seed-55304
qwen3-seed-55302,Qwen3-8B,55302,16ac16d6-41a4-49f4-a3e1-ec242ce8f921,story_cloze,narrative,story_cloze_narrative_meta,3,0,0.0,0.0,0.0,0.43826574087142944,0.43826574087142944,0.0,-0.24820347875356674,-0.24820347875356674,0.0,0.0,0.0,True,False,False,A,Before long Sarah began getting better at Algebra.,B,B,B,Then Sarah gave up on learning Algebra.,,0.25,0.5714285714285714,-0.3214285714285714,0.15384615384615385,0faf4829-3b27-42d3-a69f-2d6036b110f3|81607ad0-83c4-4c23-ad7c-789a149d97c8|b73dcd4d-e4ad-498d-ac8f-a31a7e4bc969|ced7d97e-c873-448c-bce0-30274ceac332,0faf4829-3b27-42d3-a69f-2d6036b110f3|16ac16d6-41a4-49f4-a3e1-ec242ce8f921|81607ad0-83c4-4c23-ad7c-789a149d97c8|b98c114b-d657-49d2-9bd1-912438fadd68|f2420b66-049f-4615-b2ba-51a0f6d63c49,story_context_favors_competitor,"Story: Sarah was learning Algebra on her own. But after several weeks, she didn't improve much. She realized that she didn't set any goals for herself. So everyday, she set a certain goal.","Story: Sarah was learning Algebra on her own. But after several weeks, she didn't improve much. She realized that she didn't set any goals for herself. So everyday, she set a certain goal. || Candidate endings: A: Before long Sarah began getting better at Algebra. | B: Then Sarah gave up on learning Algebra. || Choose the most coherent ending.","[{""is_gold"": true, ""is_predicted"": false, ""label"": ""A"", ""probability"": 0.43826574087142944, ""score"": -0.2184310257434845, ""text"": ""Before long Sarah began getting better at Algebra.""}, {""is_gold"": false, ""is_predicted"": true, ""label"": ""B"", ""probability"": 0.5617342591285706, ""score"": 0.029772453010082245, ""text"": ""Then Sarah gave up on learning Algebra.""}]",/root/autodl-tmp/memtotal-stage-c-qonly-seed-sweep-v6-case-dump/qwen3-seed-55302
